File	Accession	Alias	Sampling Campaign	Sampling Station	Sampling Platform	Event Label	Event Date/Time Start	Event Date/Time End	Latitude Start	Latitude Start Unit	Longitude Start	Longitude Start Unit	Latitude End	Latitude End Unit	Longitude End	Longitude End Unit	Depth	Depth Unit	Sample Collection Device	Protocol Label	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Sample Status	Last Update Date	Marine Region	Temperature	Temperature Unit	Salinity Sensor	Salinity Sensor Unit	Oxygen Sensor	Oxygen Sensor Unit	Nitrate Sensor	Nitrate Sensor Unit	Chlorophyll Sensor	Chlorophyll Sensor Unit	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Citation	Further Details	Project Name	ENA-CHECKLIST	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	
ERR562664	ERS492740	TARA_N000001992	TARA_20110726Z	TARA_123	SV Tara	TARA_20110731T1720Z_123_EVENT_PUMP	2011-07-31T17:20	2011-07-31T19:33	-8.9068	DD	-140.283	DD	-8.8951	DD	-140.3174	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	26.576175	ºC	35.359483	psu	189.758333	µmol/kg	3.868407	µmol/L	0.319103	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	386130106	74107959614	2014-07-15	2015-11-04	
ERR562394	ERS487921	TARA_X000000325	TARA_20090913Z	TARA_004	SV Tara	TARA_20090915T1130Z_004_EVENT_PUMP	2009-09-15T11:30	2009-09-15T14:30	36.5533	DD	-6.5669	DD	35.5571	DD	-6.5586	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Alboran Sea (MRGID:3324)	20.5251	ºC	36.6324	psu	99999	µmol/kg	99999	µmol/L	0.078	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	174923713	31983440737	2014-07-15	2015-11-04	
ERR562571	ERS477996	TARA_A100000546	TARA_20091111Z	TARA_023	SV Tara	TARA_20091118T1017Z_023_EVENT_NET	2009-11-18T10:17Z	2009-11-18T10:33Z	42.1916	DD	17.7175	DD	42.1898	DD	17.7176	DD	5	m	PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	PROT_NUC-DNA(1L)_N180-2000	180	2000	This version is NOT FINAL but can be used to provide data discovery services	2014-05-01Z	(search radius=5 degree) Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)	17.636575	ºC	38.187633	psu	220.000333	µmol/kg	99999	µmol/L	0.0562	mg Chl/m3	marine biome (ENVO:00000447)	surface water (ENVO:00002042) layer	particulate matter, including plankton (ENVO:xxxxxxxx)	water	tbd	tbd	Tara Oceans	ERC000030	411378849	81236366249	2014-06-23	2014-11-06	
ERR562373	ERS488515	TARA_A100000396	TARA_20091122Z	TARA_025	SV Tara	TARA_20091123T1352Z_025_EVENT_PUMP	2009-11-23T13:52	2009-11-23T16:06	39.3991	DD	19.3997	DD	39.3757	DD	19.4167	DD	50	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	15.161277	ºC	38.475705	psu	229.547682	µmol/kg	99999	µmol/L	0.201016	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	339654696	63516136284	2014-07-15	2015-11-04	
ERR562638	ERS491845	TARA_N000001608	TARA_20110401Z	TARA_100	SV Tara	TARA_20110415T1245Z_100_EVENT_PUMP	2011-04-15T12:45	2011-04-15T16:25	-13.0023	DD	-95.9759	DD	-12.9488	DD	-96.0293	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	n/a	25.2512	ºC	35.835267	psu	200.233917	µmol/kg	4.590737	µmol/L	0.287892	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	262909323	52908142322	2014-07-15	2015-11-04	
ERR562499	ERS492662	TARA_N000001941	TARA_20110726Z	TARA_122	SV Tara	TARA_20110726T2330Z_122_EVENT_NET	2011-07-26T23:30	2011-07-26T23:49	-9.006	DD	-139.206	DD	-9.0049	DD	-139.2181	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-DNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	26.5644	ºC	35.363833	psu	186.984333	µmol/kg	5.948386	µmol/L	0.138982	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	362639034	67278236579	2014-07-15	2015-11-04	
ERR562627	ERS490021	TARA_N000000532	TARA_20100624Z	TARA_064	SV Tara	TARA_20100708T0621Z_064_EVENT_PUMP	2010-07-08T06:21	2010-07-08T08:50	-29.5333	DD	37.9117	DD	-29.5123	DD	37.8586	DD	65	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	n/a	22.250309	ºC	35.335545	psu	207.446227	µmol/kg	-0.112031	µmol/L	0.214573	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	199357842	39993271956	2014-07-15	2015-11-04	
ERR562480	ERS492708	TARA_N000001948	TARA_20110726Z	TARA_122	SV Tara	TARA_20110728T1718Z_122_Combined-EVENTS_CAST	2011-07-28T17:15:56	2011-07-28T20:03	-9.0063	DD	-139.1394	DD	-8.9632	DD	-139.2276	DD	115	m	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	24.69625	ºC	36.097575	psu	179.916875	µmol/kg	2.333576	µmol/L	0.295808	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	327127190	63886831154	2014-07-15	2015-11-04	
ERR562380	ERS491883	TARA_N000001606	TARA_20110401Z	TARA_100	SV Tara	TARA_20110415T1938Z_100_EVENT_PUMP	2011-04-15T19:38	2011-04-15T23:26	-12.9723	DD	-96.0122	DD	-12.9226	DD	-96.0932	DD	50	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-DNA(100L)_W0.8->	0.8	>	This version can be used to provide data discovery services	2014-05-01Z	n/a	20.649431	ºC	35.544655	psu	216.790338	µmol/kg	1.501977	µmol/L	0.366887	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	367982906	69411778318	2014-07-15	2015-11-04	
ERR562393	ERS489054	TARA_N000000073	TARA_20100327Z	TARA_041	SV Tara	TARA_20100330T0247Z_041_EVENT_PUMP	2010-03-30T02:47	2010-03-30T05:40	14.6059	DD	69.9776	DD	14.5	DD	70	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Province:West and South Indian Shelf (MRGID:21777)	29.089367	ºC	36.024883	psu	187.42925	µmol/kg	-1.343153	µmol/L	0.020173	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	357397189	68120763304	2014-07-15	2015-11-04	
ERR562389	ERS492946	TARA_N000002087	TARA_20110726Z	TARA_125	SV Tara	TARA_20110809T2214Z_125_EVENT_NET	2011-08-09T22:14	2011-08-09T22:50	-8.9063	DD	-142.6124	DD	-8.9062	DD	-142.6133	DD	150	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-DNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	21.184091	ºC	35.885595	psu	156.556136	µmol/kg	5.30541	µmol/L	0.011004	mg Chl/m3	marine biome (ENVO:00000447)	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	2617463	790469517	2014-07-15	2015-11-04	
ERR562465	ERS488902	TARA_N000000012	TARA_20100309Z	TARA_039	SV Tara	TARA_20100318T0940Z_039_EVENT_NET	2010-03-18T09:40	2010-03-18T09:44	18.5745	DD	66.4895	DD	18.5734	DD	66.4889	DD	25	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	n/a	26.897	ºC	36.2986	psu	193.990333	µmol/kg	-1.006357	µmol/L	0.134262	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	265681631	52801967427	2014-07-15	2015-11-04	
ERR562600	ERS491721	TARA_N000001578	TARA_20110401Z	TARA_098	SV Tara	TARA_20110403T1344Z_098_EVENT_PUMP	2011-04-03T13:44	2011-04-03T16:35	-25.8051	DD	-111.7202	DD	-25.8126	DD	-111.7386	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)"	25.14875	ºC	36.402683	psu	200.538167	µmol/kg	-1.567491	µmol/L	0.013449	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	388899614	72817667065	2014-07-15	2015-11-04	
ERR562425	ERS477973	TARA_A200000102	TARA_20090919Z	TARA_007	SV Tara	TARA_20090923T1832Z_007_EVENT_NET	2009-09-23T18:32Z	2009-09-23T18:45Z	37.0112	DD	1.946	DD	37.0085	DD	1.9452	DD	42	m	PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5	PROT_NUC-RNA(1L)_N20-180	20	180	This version is NOT FINAL but can be used to provide data discovery services	2014-03-01Z	(search radius=5 degree) Marine Ecoregion:Western Mediterranean (MRGID:21896), Marine Ecoregion:Alboran Sea (MRGID:3324)	17.172933	ºC	37.102133	psu	99999	µmol/kg	99999	µmol/L	0.2992	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	tbd	tbd	Tara Oceans	ERC000030	221727158	43902284627	2014-06-23	2014-11-06	
ERR562450	ERS488902	TARA_N000000012	TARA_20100309Z	TARA_039	SV Tara	TARA_20100318T0940Z_039_EVENT_NET	2010-03-18T09:40	2010-03-18T09:44	18.5745	DD	66.4895	DD	18.5734	DD	66.4889	DD	25	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	n/a	26.897	ºC	36.2986	psu	193.990333	µmol/kg	-1.006357	µmol/L	0.134262	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	265681631	52801967427	2014-07-15	2015-11-04	
ERR562485	ERS488902	TARA_N000000012	TARA_20100309Z	TARA_039	SV Tara	TARA_20100318T0940Z_039_EVENT_NET	2010-03-18T09:40	2010-03-18T09:44	18.5745	DD	66.4895	DD	18.5734	DD	66.4889	DD	25	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	n/a	26.897	ºC	36.2986	psu	193.990333	µmol/kg	-1.006357	µmol/L	0.134262	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	265681631	52801967427	2014-07-15	2015-11-04	
ERR562724	ERS489205	TARA_N000000238	TARA_20100410Z	TARA_044	SV Tara	TARA_20100411T0354Z_044_EVENT_PUMP	2010-04-11T03:54	2010-04-11T07:01	2.815	DD	71.534	DD	2.7906	DD	71.4856	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-20	0.8	20	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)"	99999	ºC	99999	psu	99999	µmol/kg	99999	µmol/L	99999	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	2953840	889957895	2014-07-15	2015-11-04	
ERR562573	ERS488391	TARA_A100000750	TARA_20091111Z	TARA_020	SV Tara	TARA_20091112T1220Z_020_EVENT_NET	2009-11-12T12:20	2009-11-12T12:29	34.4933	DD	14.9133	DD	34.4903	DD	14.9179	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Tunisian Plateau/Gulf of Sidra (MRGID:21898), Marine Ecoregion:Ionian Sea (MRGID:3351)"	21.472817	ºC	38.378467	psu	197.550333	µmol/kg	99999	µmol/L	0.048936	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	3876747	1170683212	2014-07-15	2015-11-04	
ERR562640	ERS488832	TARA_N000000030	TARA_20100309Z	TARA_038	SV Tara	TARA_20100315T1118Z_038_EVENT_PUMP	2010-03-15T11:18	2010-03-15T12:46	19.0284	DD	64.5126	DD	19.0108	DD	64.532	DD	25	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	n/a	25.494408	ºC	99999	psu	154.699917	µmol/kg	1.230122	µmol/L	0.604752	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	391400925	77207263360	2014-07-15	2015-11-04	
ERR562706	ERS489078	TARA_N000000072	TARA_20100327Z	TARA_041	SV Tara	TARA_20100330T1056Z_041_EVENT_PUMP	2010-03-30T10:56	2010-03-30T12:20	14.5536	DD	70.0128	DD	14.5375	DD	70.0244	DD	60	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Province:West and South Indian Shelf (MRGID:21777)	27.117663	ºC	36.496162	psu	148.328125	µmol/kg	-0.224514	µmol/L	0.47554	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	354334952	67954251871	2014-07-15	2015-11-04	
ERR562618	ERS478046	TARA_A100001333	TARA_20091214Z	TARA_030	SV Tara	TARA_20091215T1512Z_030_Combined-EVENTS_CAST	2009-12-15T15:23:37Z	2009-12-15T17:32Z	33.9235	DD	32.8118	DD	33.93	DD	32.7322	DD	70	m	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version is NOT FINAL but can be used to provide data discovery services	2014-05-01Z	(search radius=5 degree) Marine Ecoregion:Levantine Sea (MRGID:21895)	18.979535	ºC	39.255952	psu	218.132538	µmol/kg	0.254406	µmol/L	0.042495	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)	water	tbd	tbd	Tara Oceans	ERC000030	215394984	42254130405	2014-06-23	2014-11-06	
ERR562694	ERS488610	TARA_A100001146	TARA_20100108Z	TARA_032	SV Tara	TARA_20100111T1417Z_032_EVENT_PUMP	2010-01-11T14:17	2010-01-11T15:20	23.4183	DD	37.245	DD	23.4217	DD	37.2517	DD	80	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)"	26.050367	ºC	40.196433	psu	179.968	µmol/kg	1.201064	µmol/L	0.224444	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	2617434	789459886	2014-07-15	2015-11-04	
ERR562429	ERS490446	TARA_N000000827	TARA_20101003Z	TARA_072	SV Tara	TARA_20101005T0800Z_072_EVENT_PUMP	2010-10-05T08:00	2010-10-05T09:23	-8.7789	DD	-17.9099	DD	-8.7788	DD	-17.9098	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8->	0.8	>	This version can be used to provide data discovery services	2014-05-01Z	n/a	25.02619	ºC	36.42324	psu	199.1195	µmol/kg	0.263475	µmol/L	0.050608	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	164930657	32957939537	2014-07-15	2015-11-04	
ERR562650	ERS490922	TARA_N000001400	TARA_20101126Z	TARA_082	SV Tara	TARA_20101206T1720Z_082_EVENT_NET	2010-12-06T17:20	2010-12-06T17:30	-47.2116	DD	-58.0266	DD	-47.2106	DD	-58.018	DD	30	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890)	7.046693	ºC	34.055993	psu	307.504714	µmol/kg	17.119294	µmol/L	0.787841	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	329097360	62586446449	2014-07-15	2015-11-04	
ERR562498	ERS488410	TARA_A100000758	TARA_20091111Z	TARA_020	SV Tara	TARA_20091112T1409Z_020_EVENT_PUMP	2009-11-12T14:09	2009-11-12T16:00	34.453	DD	14.9538	DD	34.4434	DD	14.9826	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Tunisian Plateau/Gulf of Sidra (MRGID:21898), Marine Ecoregion:Ionian Sea (MRGID:3351)"	21.472817	ºC	38.378467	psu	197.550333	µmol/kg	99999	µmol/L	0.048936	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	170313550	33817130292	2014-07-15	2015-11-04	
ERR562568	ERS492650	TARA_N000001937	TARA_20110726Z	TARA_122	SV Tara	TARA_20110726T1710Z_122_EVENT_PUMP	2011-07-26T17:10	2011-07-26T19:41	-8.9971	DD	-139.1963	DD	-8.9721	DD	-139.2742	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-DNA(100L)_W0.8->	0.8	>	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	26.54413	ºC	35.3662	psu	186.2407	µmol/kg	3.986359	µmol/L	0.166512	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	347743827	68072268553	2014-07-15	2015-11-04	
ERR562578	ERS492904	TARA_N000002025	TARA_20110726Z	TARA_125	SV Tara	TARA_20110808T2016Z_125_EVENT_NET	2011-08-08T20:16	2011-08-08T20:35	-8.892	DD	-142.6358	DD	-8.8899	DD	-142.6488	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-DNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	26.869383	ºC	35.4224	psu	187.791167	µmol/kg	6.03141	µmol/L	0.124746	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	518159042	101005413549	2014-07-15	2015-11-04	
ERR562471	ERS478024	TARA_A100001640	TARA_20091214Z	TARA_030	SV Tara	TARA_20091215T1041Z_030_EVENT_PUMP	2009-12-15T10:41Z	2009-12-15T13:30Z	33.9179	DD	32.898	DD	33.9203	DD	32.8411	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version is NOT FINAL but can be used to provide data discovery services	2014-05-01Z	(search radius=5 degree) Marine Ecoregion:Levantine Sea (MRGID:21895)	20.460612	ºC	39.425208	psu	207.738375	µmol/kg	-0.447961	µmol/L	0.01585	mg Chl/m3	marine biome (ENVO:00000447)	surface water (ENVO:00002042) layer	particulate matter, including plankton (ENVO:xxxxxxxx)	water	tbd	tbd	Tara Oceans	ERC000030	216320591	41993201211	2014-06-23	2014-11-06	
ERR562689	ERS492791	TARA_N000001982	TARA_20110726Z	TARA_123	SV Tara	TARA_20110801T1755Z_123_Combined-EVENTS_CAST	2011-08-01T17:52:45	2011-08-02T00:37	-8.9109	DD	-140.2845	DD	-8.896	DD	-140.2861	DD	150	m	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	PROT_NUC-RNA(100L)_W0.8->	0.8	>	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	22.1151	ºC	35.88072	psu	161.3185	µmol/kg	5.023264	µmol/L	0.051638	mg Chl/m3	marine biome (ENVO:00000447)	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	2267651	680248842	2014-07-15	2015-11-04	
ERR562473	ERS491028	TARA_N000001442	TARA_20101231Z	TARA_084	SV Tara	TARA_20110103T1358Z_084_EVENT_NET	2011-01-03T13:58	2011-01-03T14:15	-60.3046	DD	-60.5715	DD	-60.3118	DD	-60.555	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:South Shetland Islands (MRGID:21925)	1.84402	ºC	33.71972	psu	338.2982	µmol/kg	24.423039	µmol/L	0.109555	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	346299037	67980970443	2014-07-15	2015-11-04	
