Sample	Location	LocIndex
smp_SRS015809	left_antecubital_fossa	13
smp_SRS015811	right_antecubital_fossa	14
smp_SRS015813	anterior_nares	12
smp_SRS015815	stool	0
smp_SRS015817	saliva	4
smp_SRS015821	tongue_dorsum	1
smp_SRS015823	hard_palate	6
smp_SRS015825	buccal_mucosa	7
smp_SRS015827	attached_keratinized_gingiva	5
smp_SRS015829	palatine_tonsils	2
smp_SRS015831	throat	3
smp_SRS015833	supragingival_plaque	8
smp_SRS015835	subgingival_plaque	9
smp_SRS015854	stool	0
smp_SRS015856	left_retroauricular_crease	10
smp_SRS015858	right_retroauricular_crease	11
smp_SRS015860	left_antecubital_fossa	13
smp_SRS015862	right_antecubital_fossa	14
smp_SRS015864	anterior_nares	12
smp_SRS015866	saliva	4
smp_SRS015870	tongue_dorsum	1
smp_SRS015872	hard_palate	6
smp_SRS015874	buccal_mucosa	7
smp_SRS015876	attached_keratinized_gingiva	5
smp_SRS015878	palatine_tonsils	2
smp_SRS015880	throat	3
smp_SRS015882	supragingival_plaque	8
smp_SRS015884	subgingival_plaque	9
smp_SRS015901	left_retroauricular_crease	10
smp_SRS015903	right_retroauricular_crease	11
smp_SRS015905	left_antecubital_fossa	13
smp_SRS015907	right_antecubital_fossa	14
smp_SRS015909	anterior_nares	12
smp_SRS015911	stool	0
smp_SRS015913	saliva	4
smp_SRS015917	tongue_dorsum	1
smp_SRS015919	hard_palate	6
smp_SRS015921	buccal_mucosa	7
smp_SRS015923	attached_keratinized_gingiva	5
smp_SRS015925	palatine_tonsils	2
smp_SRS015927	throat	3
smp_SRS015929	supragingival_plaque	8
smp_SRS015931	subgingival_plaque	9
smp_SRS015950	left_retroauricular_crease	10
smp_SRS015952	right_retroauricular_crease	11
smp_SRS015954	left_antecubital_fossa	13
smp_SRS015956	right_antecubital_fossa	14
smp_SRS015958	anterior_nares	12
smp_SRS015960	stool	0
smp_SRS015962	saliva	4
smp_SRS015966	tongue_dorsum	1
smp_SRS015968	hard_palate	6
smp_SRS015970	buccal_mucosa	7
smp_SRS015972	attached_keratinized_gingiva	5
smp_SRS015974	palatine_tonsils	2
smp_SRS015976	throat	3
smp_SRS015978	supragingival_plaque	8
smp_SRS015980	subgingival_plaque	9
smp_SRS015998	saliva	4
smp_SRS016002	tongue_dorsum	1
smp_SRS016004	hard_palate	6
smp_SRS016006	buccal_mucosa	7
smp_SRS016008	attached_keratinized_gingiva	5
smp_SRS016010	palatine_tonsils	2
smp_SRS016012	throat	3
smp_SRS016014	supragingival_plaque	8
smp_SRS016016	subgingival_plaque	9
smp_SRS016018	stool	0
smp_SRS016020	left_retroauricular_crease	10
smp_SRS016022	right_retroauricular_crease	11
smp_SRS016026	right_antecubital_fossa	14
smp_SRS016028	anterior_nares	12
smp_SRS016046	left_retroauricular_crease	10
smp_SRS016048	right_retroauricular_crease	11
smp_SRS016050	left_antecubital_fossa	13
smp_SRS016052	right_antecubital_fossa	14
smp_SRS016054	anterior_nares	12
smp_SRS016056	stool	0
smp_SRS016058	saliva	4
smp_SRS016060	tongue_dorsum	1
smp_SRS016062	hard_palate	6
smp_SRS016064	buccal_mucosa	7
smp_SRS016066	attached_keratinized_gingiva	5
smp_SRS016068	palatine_tonsils	2
smp_SRS016070	throat	3
smp_SRS016072	supragingival_plaque	8
smp_SRS016074	subgingival_plaque	9
smp_SRS016095	stool	0
smp_SRS016097	left_retroauricular_crease	10
smp_SRS016099	right_retroauricular_crease	11
smp_SRS016101	left_antecubital_fossa	13
smp_SRS016103	right_antecubital_fossa	14
smp_SRS016109	mid_vagina	16
smp_SRS016111	posterior_fornix	17
smp_SRS016113	saliva	4
smp_SRS016117	tongue_dorsum	1
smp_SRS016119	hard_palate	6
smp_SRS016121	buccal_mucosa	7
smp_SRS016123	attached_keratinized_gingiva	5
smp_SRS016125	palatine_tonsils	2
smp_SRS016127	throat	3
smp_SRS016129	supragingival_plaque	8
smp_SRS016131	subgingival_plaque	9
smp_SRS016152	stool	0
smp_SRS016154	tongue_dorsum	1
smp_SRS016156	hard_palate	6
smp_SRS016158	buccal_mucosa	7
smp_SRS016160	attached_keratinized_gingiva	5
smp_SRS016162	palatine_tonsils	2
smp_SRS016164	throat	3
smp_SRS016166	supragingival_plaque	8
smp_SRS016168	subgingival_plaque	9
smp_SRS016170	saliva	4
smp_SRS016174	left_retroauricular_crease	10
smp_SRS016176	right_retroauricular_crease	11
smp_SRS016178	left_antecubital_fossa	13
smp_SRS016182	anterior_nares	12
smp_SRS016203	stool	0
smp_SRS016205	left_retroauricular_crease	10
smp_SRS016207	right_retroauricular_crease	11
smp_SRS016209	left_antecubital_fossa	13
smp_SRS016211	right_antecubital_fossa	14
smp_SRS016213	anterior_nares	12
smp_SRS016215	vaginal_introitus	15
smp_SRS016217	mid_vagina	16
smp_SRS016219	posterior_fornix	17
smp_SRS016221	saliva	4
smp_SRS016225	tongue_dorsum	1
smp_SRS016227	hard_palate	6
smp_SRS016229	buccal_mucosa	7
smp_SRS016231	attached_keratinized_gingiva	5
smp_SRS016233	palatine_tonsils	2
smp_SRS016235	throat	3
smp_SRS016237	supragingival_plaque	8
smp_SRS016239	subgingival_plaque	9
smp_SRS016257	left_retroauricular_crease	10
smp_SRS016259	right_retroauricular_crease	11
smp_SRS016261	left_antecubital_fossa	13
smp_SRS016263	right_antecubital_fossa	14
smp_SRS016265	anterior_nares	12
smp_SRS016267	stool	0
smp_SRS016269	tongue_dorsum	1
smp_SRS016271	hard_palate	6
smp_SRS016273	buccal_mucosa	7
smp_SRS016275	attached_keratinized_gingiva	5
smp_SRS016277	palatine_tonsils	2
smp_SRS016279	throat	3
smp_SRS016281	supragingival_plaque	8
smp_SRS016283	subgingival_plaque	9
smp_SRS016285	saliva	4
smp_SRS016305	left_retroauricular_crease	10
smp_SRS016307	right_retroauricular_crease	11
smp_SRS016309	left_antecubital_fossa	13
smp_SRS016311	right_antecubital_fossa	14
smp_SRS016313	anterior_nares	12
smp_SRS016315	saliva	4
smp_SRS016319	tongue_dorsum	1
smp_SRS016321	hard_palate	6
smp_SRS016323	buccal_mucosa	7
smp_SRS016325	attached_keratinized_gingiva	5
smp_SRS016327	palatine_tonsils	2
smp_SRS016329	throat	3
smp_SRS016331	supragingival_plaque	8
smp_SRS016333	subgingival_plaque	9
smp_SRS016335	stool	0
smp_SRS016337	saliva	4
smp_SRS016343	tongue_dorsum	1
smp_SRS016346	hard_palate	6
smp_SRS016349	buccal_mucosa	7
smp_SRS016352	attached_keratinized_gingiva	5
smp_SRS016355	palatine_tonsils	2
smp_SRS016358	throat	3
smp_SRS016361	supragingival_plaque	8
smp_SRS016364	subgingival_plaque	9
smp_SRS016367	left_retroauricular_crease	10
smp_SRS016370	right_retroauricular_crease	11
smp_SRS016373	left_antecubital_fossa	13
smp_SRS016376	right_antecubital_fossa	14
smp_SRS016379	anterior_nares	12
smp_SRS016400	stool	0
smp_SRS016408	saliva	4
smp_SRS016412	tongue_dorsum	1
smp_SRS016414	hard_palate	6
smp_SRS016416	buccal_mucosa	7
smp_SRS016418	attached_keratinized_gingiva	5
smp_SRS016420	palatine_tonsils	2
smp_SRS016422	throat	3
smp_SRS016424	supragingival_plaque	8
smp_SRS016426	subgingival_plaque	9
smp_SRS016428	left_retroauricular_crease	10
smp_SRS016430	right_retroauricular_crease	11
smp_SRS016432	left_antecubital_fossa	13
smp_SRS016434	anterior_nares	12
smp_SRS016437	stool	0
smp_SRS016449	saliva	4
smp_SRS016455	tongue_dorsum	1
smp_SRS016458	hard_palate	6
smp_SRS016461	buccal_mucosa	7
smp_SRS016464	attached_keratinized_gingiva	5
smp_SRS016467	palatine_tonsils	2
smp_SRS016470	throat	3
smp_SRS016473	supragingival_plaque	8
smp_SRS016476	subgingival_plaque	9
smp_SRS016479	left_retroauricular_crease	10
smp_SRS016482	right_retroauricular_crease	11
smp_SRS016485	left_antecubital_fossa	13
smp_SRS016488	right_antecubital_fossa	14
smp_SRS016491	anterior_nares	12
smp_SRS016493	attached_keratinized_gingiva	5
smp_SRS016517	stool	0
smp_SRS016525	saliva	4
smp_SRS016529	tongue_dorsum	1
smp_SRS016531	hard_palate	6
smp_SRS016533	buccal_mucosa	7
smp_SRS016535	attached_keratinized_gingiva	5
smp_SRS016537	palatine_tonsils	2
smp_SRS016539	throat	3
smp_SRS016541	supragingival_plaque	8
smp_SRS016543	subgingival_plaque	9
smp_SRS016545	left_retroauricular_crease	10
smp_SRS016547	right_retroauricular_crease	11
smp_SRS016549	left_antecubital_fossa	13
smp_SRS016551	right_antecubital_fossa	14
smp_SRS016553	anterior_nares	12
smp_SRS016555	vaginal_introitus	15
smp_SRS016557	mid_vagina	16
smp_SRS016559	posterior_fornix	17
smp_SRS016561	right_antecubital_fossa	14
smp_SRS016585	stool	0
smp_SRS016592	saliva	4
smp_SRS016596	tongue_dorsum	1
smp_SRS016598	hard_palate	6
smp_SRS016600	buccal_mucosa	7
smp_SRS016602	attached_keratinized_gingiva	5
smp_SRS016604	palatine_tonsils	2
smp_SRS016606	throat	3
smp_SRS016608	supragingival_plaque	8
smp_SRS016610	subgingival_plaque	9
smp_SRS016612	left_retroauricular_crease	10
smp_SRS016615	right_retroauricular_crease	11
smp_SRS016617	left_antecubital_fossa	13
smp_SRS016619	right_antecubital_fossa	14
smp_SRS016621	anterior_nares	12
smp_SRS016623	vaginal_introitus	15
smp_SRS016625	mid_vagina	16
smp_SRS016627	posterior_fornix	17
smp_SRS016630	stool	0
smp_SRS016642	saliva	4
smp_SRS016648	tongue_dorsum	1
smp_SRS016651	hard_palate	6
smp_SRS016654	buccal_mucosa	7
smp_SRS016657	attached_keratinized_gingiva	5
smp_SRS016660	palatine_tonsils	2
smp_SRS016663	throat	3
smp_SRS016666	supragingival_plaque	8
smp_SRS016669	subgingival_plaque	9
smp_SRS016672	left_retroauricular_crease	10
smp_SRS016675	right_retroauricular_crease	11
smp_SRS016678	left_antecubital_fossa	13
smp_SRS016681	right_antecubital_fossa	14
smp_SRS016684	anterior_nares	12
smp_SRS016687	vaginal_introitus	15
smp_SRS016690	mid_vagina	16
smp_SRS016693	posterior_fornix	17
smp_SRS016708	saliva	4
smp_SRS016712	tongue_dorsum	1
smp_SRS016714	hard_palate	6
smp_SRS016716	buccal_mucosa	7
smp_SRS016718	attached_keratinized_gingiva	5
smp_SRS016720	palatine_tonsils	2
smp_SRS016722	throat	3
smp_SRS016724	supragingival_plaque	8
smp_SRS016726	subgingival_plaque	9
smp_SRS016728	vaginal_introitus	15
smp_SRS016730	mid_vagina	16
smp_SRS016732	posterior_fornix	17
smp_SRS016753	stool	0
smp_SRS016761	saliva	4
smp_SRS016765	tongue_dorsum	1
smp_SRS016767	hard_palate	6
smp_SRS016769	buccal_mucosa	7
smp_SRS016771	attached_keratinized_gingiva	5
smp_SRS016773	palatine_tonsils	2
smp_SRS016775	throat	3
smp_SRS016777	supragingival_plaque	8
smp_SRS016779	subgingival_plaque	9
smp_SRS016781	left_retroauricular_crease	10
smp_SRS016783	right_retroauricular_crease	11
smp_SRS016785	left_antecubital_fossa	13
smp_SRS016787	right_antecubital_fossa	14
smp_SRS016789	anterior_nares	12
smp_SRS016841	stool	0
smp_SRS016853	saliva	4
smp_SRS016859	tongue_dorsum	1
smp_SRS016862	hard_palate	6
smp_SRS016865	buccal_mucosa	7
smp_SRS016868	attached_keratinized_gingiva	5
smp_SRS016871	palatine_tonsils	2
smp_SRS016874	throat	3
smp_SRS016877	supragingival_plaque	8
smp_SRS016880	subgingival_plaque	9
smp_SRS016883	left_retroauricular_crease	10
smp_SRS016886	right_retroauricular_crease	11
smp_SRS016889	left_antecubital_fossa	13
smp_SRS016892	right_antecubital_fossa	14
smp_SRS016895	anterior_nares	12
smp_SRS016916	stool	0
smp_SRS016924	saliva	4
smp_SRS016928	tongue_dorsum	1
smp_SRS016930	hard_palate	6
smp_SRS016932	buccal_mucosa	7
smp_SRS016934	attached_keratinized_gingiva	5
smp_SRS016936	palatine_tonsils	2
smp_SRS016938	throat	3
smp_SRS016940	supragingival_plaque	8
smp_SRS016942	subgingival_plaque	9
smp_SRS016944	left_retroauricular_crease	10
smp_SRS016946	right_retroauricular_crease	11
smp_SRS016948	left_antecubital_fossa	13
smp_SRS016950	right_antecubital_fossa	14
smp_SRS016954	stool	0
smp_SRS016974	palatine_tonsils	2
smp_SRS016984	right_antecubital_fossa	14
smp_SRS016990	stool	0
smp_SRS017002	saliva	4
smp_SRS017008	tongue_dorsum	1
smp_SRS017011	hard_palate	6
smp_SRS017014	buccal_mucosa	7
smp_SRS017017	attached_keratinized_gingiva	5
smp_SRS017020	palatine_tonsils	2
smp_SRS017023	throat	3
smp_SRS017026	supragingival_plaque	8
smp_SRS017029	subgingival_plaque	9
smp_SRS017032	left_retroauricular_crease	10
smp_SRS017035	right_retroauricular_crease	11
smp_SRS017038	left_antecubital_fossa	13
smp_SRS017041	right_antecubital_fossa	14
smp_SRS017044	anterior_nares	12
smp_SRS017072	saliva	4
smp_SRS017076	tongue_dorsum	1
smp_SRS017078	hard_palate	6
smp_SRS017080	buccal_mucosa	7
smp_SRS017082	attached_keratinized_gingiva	5
smp_SRS017084	palatine_tonsils	2
smp_SRS017086	throat	3
smp_SRS017088	supragingival_plaque	8
smp_SRS017090	subgingival_plaque	9
smp_SRS017092	left_retroauricular_crease	10
smp_SRS017094	right_retroauricular_crease	11
smp_SRS017096	left_antecubital_fossa	13
smp_SRS017098	right_antecubital_fossa	14
smp_SRS017100	anterior_nares	12
smp_SRS017103	stool	0
smp_SRS017115	saliva	4
smp_SRS017121	tongue_dorsum	1
smp_SRS017124	hard_palate	6
smp_SRS017127	buccal_mucosa	7
smp_SRS017130	attached_keratinized_gingiva	5
smp_SRS017133	palatine_tonsils	2
smp_SRS017136	throat	3
smp_SRS017139	supragingival_plaque	8
smp_SRS017142	subgingival_plaque	9
smp_SRS017145	left_retroauricular_crease	10
smp_SRS017148	right_retroauricular_crease	11
smp_SRS017151	left_antecubital_fossa	13
smp_SRS017154	right_antecubital_fossa	14
smp_SRS017157	anterior_nares	12
smp_SRS017189	right_antecubital_fossa	14
smp_SRS017191	stool	0
smp_SRS017203	saliva	4
smp_SRS017209	tongue_dorsum	1
smp_SRS017212	hard_palate	6
smp_SRS017215	buccal_mucosa	7
smp_SRS017218	attached_keratinized_gingiva	5
smp_SRS017221	palatine_tonsils	2
smp_SRS017224	throat	3
smp_SRS017227	supragingival_plaque	8
smp_SRS017230	subgingival_plaque	9
smp_SRS017233	left_retroauricular_crease	10
smp_SRS017236	right_retroauricular_crease	11
smp_SRS017239	left_antecubital_fossa	13
smp_SRS017242	right_antecubital_fossa	14
smp_SRS017245	anterior_nares	12
smp_SRS017266	stool	0
smp_SRS017274	saliva	4
smp_SRS017278	tongue_dorsum	1
smp_SRS017280	hard_palate	6
smp_SRS017282	buccal_mucosa	7
smp_SRS017284	attached_keratinized_gingiva	5
smp_SRS017286	palatine_tonsils	2
smp_SRS017288	throat	3
smp_SRS017290	supragingival_plaque	8
smp_SRS017292	subgingival_plaque	9
smp_SRS017294	left_retroauricular_crease	10
smp_SRS017296	right_retroauricular_crease	11
smp_SRS017298	left_antecubital_fossa	13
smp_SRS017300	right_antecubital_fossa	14
smp_SRS017302	anterior_nares	12
smp_SRS017304	supragingival_plaque	8
smp_SRS017307	stool	0
smp_SRS017345	saliva	4
smp_SRS017349	tongue_dorsum	1
smp_SRS017351	hard_palate	6
smp_SRS017353	buccal_mucosa	7
smp_SRS017355	attached_keratinized_gingiva	5
smp_SRS017357	palatine_tonsils	2
smp_SRS017359	throat	3
smp_SRS017361	supragingival_plaque	8
smp_SRS017363	subgingival_plaque	9
smp_SRS017365	left_retroauricular_crease	10
smp_SRS017367	right_retroauricular_crease	11
smp_SRS017369	left_antecubital_fossa	13
smp_SRS017371	right_antecubital_fossa	14
smp_SRS017373	anterior_nares	12
smp_SRS017394	stool	0
smp_SRS017402	saliva	4
smp_SRS017406	tongue_dorsum	1
smp_SRS017408	hard_palate	6
smp_SRS017410	buccal_mucosa	7
smp_SRS017412	attached_keratinized_gingiva	5
smp_SRS017414	palatine_tonsils	2
smp_SRS017416	throat	3
smp_SRS017418	supragingival_plaque	8
smp_SRS017420	subgingival_plaque	9
smp_SRS017422	left_retroauricular_crease	10
smp_SRS017424	right_retroauricular_crease	11
smp_SRS017426	left_antecubital_fossa	13
smp_SRS017428	right_antecubital_fossa	14
smp_SRS017430	anterior_nares	12
smp_SRS017455	stool	0
smp_SRS017463	saliva	4
smp_SRS017467	tongue_dorsum	1
smp_SRS017469	hard_palate	6
smp_SRS017471	buccal_mucosa	7
smp_SRS017473	attached_keratinized_gingiva	5
smp_SRS017475	palatine_tonsils	2
smp_SRS017477	throat	3
smp_SRS017479	supragingival_plaque	8
smp_SRS017481	subgingival_plaque	9
smp_SRS017483	left_retroauricular_crease	10
smp_SRS017485	right_retroauricular_crease	11
smp_SRS017487	left_antecubital_fossa	13
smp_SRS017489	right_antecubital_fossa	14
smp_SRS017491	anterior_nares	12
smp_SRS017493	vaginal_introitus	15
smp_SRS017495	mid_vagina	16
smp_SRS017497	posterior_fornix	17
smp_SRS017521	stool	0
smp_SRS017529	saliva	4
smp_SRS017533	tongue_dorsum	1
smp_SRS017535	hard_palate	6
smp_SRS017537	buccal_mucosa	7
smp_SRS017539	attached_keratinized_gingiva	5
smp_SRS017541	palatine_tonsils	2
smp_SRS017543	throat	3
smp_SRS017545	supragingival_plaque	8
smp_SRS017547	subgingival_plaque	9
smp_SRS017549	left_retroauricular_crease	10
smp_SRS017551	right_retroauricular_crease	11
smp_SRS017555	right_antecubital_fossa	14
smp_SRS017557	anterior_nares	12
smp_SRS017559	vaginal_introitus	15
smp_SRS017561	mid_vagina	16
smp_SRS017563	posterior_fornix	17
smp_SRS017641	stool	0
smp_SRS017649	saliva	4
smp_SRS017653	tongue_dorsum	1
smp_SRS017655	hard_palate	6
smp_SRS017657	buccal_mucosa	7
smp_SRS017659	attached_keratinized_gingiva	5
smp_SRS017661	palatine_tonsils	2
smp_SRS017663	throat	3
smp_SRS017665	supragingival_plaque	8
smp_SRS017667	subgingival_plaque	9
smp_SRS017669	left_retroauricular_crease	10
smp_SRS017671	right_retroauricular_crease	11
smp_SRS017673	left_antecubital_fossa	13
smp_SRS017675	right_antecubital_fossa	14
smp_SRS017677	anterior_nares	12
smp_SRS017701	stool	0
smp_SRS017709	saliva	4
smp_SRS017713	tongue_dorsum	1
smp_SRS017715	hard_palate	6
smp_SRS017717	buccal_mucosa	7
smp_SRS017719	attached_keratinized_gingiva	5
smp_SRS017721	palatine_tonsils	2
smp_SRS017723	throat	3
smp_SRS017725	supragingival_plaque	8
smp_SRS017727	subgingival_plaque	9
smp_SRS017729	left_retroauricular_crease	10
smp_SRS017731	right_retroauricular_crease	11
smp_SRS017733	left_antecubital_fossa	13
smp_SRS017735	right_antecubital_fossa	14
smp_SRS017737	anterior_nares	12
smp_SRS017739	vaginal_introitus	15
smp_SRS017741	mid_vagina	16
smp_SRS017743	posterior_fornix	17
smp_SRS017764	stool	0
smp_SRS017772	saliva	4
smp_SRS017776	tongue_dorsum	1
smp_SRS017778	hard_palate	6
smp_SRS017780	buccal_mucosa	7
smp_SRS017782	attached_keratinized_gingiva	5
smp_SRS017784	palatine_tonsils	2
smp_SRS017786	throat	3
smp_SRS017788	supragingival_plaque	8
smp_SRS017790	subgingival_plaque	9
smp_SRS017792	left_retroauricular_crease	10
smp_SRS017794	right_retroauricular_crease	11
smp_SRS017796	left_antecubital_fossa	13
smp_SRS017798	right_antecubital_fossa	14
smp_SRS017800	anterior_nares	12
smp_SRS017821	stool	0
smp_SRS017829	saliva	4
smp_SRS017833	tongue_dorsum	1
smp_SRS017835	hard_palate	6
smp_SRS017837	buccal_mucosa	7
smp_SRS017839	attached_keratinized_gingiva	5
smp_SRS017841	palatine_tonsils	2
smp_SRS017843	throat	3
smp_SRS017845	supragingival_plaque	8
smp_SRS017847	subgingival_plaque	9
smp_SRS017849	left_retroauricular_crease	10
smp_SRS017851	right_retroauricular_crease	11
smp_SRS017853	left_antecubital_fossa	13
smp_SRS017855	right_antecubital_fossa	14
smp_SRS017857	anterior_nares	12
smp_SRS017878	stool	0
smp_SRS017886	saliva	4
smp_SRS017890	tongue_dorsum	1
smp_SRS017892	hard_palate	6
smp_SRS017894	buccal_mucosa	7
smp_SRS017896	attached_keratinized_gingiva	5
smp_SRS017898	palatine_tonsils	2
smp_SRS017900	throat	3
smp_SRS017902	supragingival_plaque	8
smp_SRS017904	subgingival_plaque	9
smp_SRS017906	left_retroauricular_crease	10
smp_SRS017908	right_retroauricular_crease	11
smp_SRS017910	left_antecubital_fossa	13
smp_SRS017912	right_antecubital_fossa	14
smp_SRS017914	anterior_nares	12
smp_SRS017935	stool	0
smp_SRS017943	saliva	4
smp_SRS017947	tongue_dorsum	1
smp_SRS017949	hard_palate	6
smp_SRS017951	buccal_mucosa	7
smp_SRS017953	attached_keratinized_gingiva	5
smp_SRS017955	palatine_tonsils	2
smp_SRS017957	throat	3
smp_SRS017959	supragingival_plaque	8
smp_SRS017961	subgingival_plaque	9
smp_SRS017963	left_retroauricular_crease	10
smp_SRS017965	right_retroauricular_crease	11
smp_SRS017971	anterior_nares	12
smp_SRS017997	stool	0
smp_SRS018005	saliva	4
smp_SRS018009	tongue_dorsum	1
smp_SRS018011	hard_palate	6
smp_SRS018013	buccal_mucosa	7
smp_SRS018015	attached_keratinized_gingiva	5
smp_SRS018017	palatine_tonsils	2
smp_SRS018019	throat	3
smp_SRS018021	supragingival_plaque	8
smp_SRS018023	subgingival_plaque	9
smp_SRS018025	left_retroauricular_crease	10
smp_SRS018027	right_retroauricular_crease	11
smp_SRS018029	left_antecubital_fossa	13
smp_SRS018033	anterior_nares	12
smp_SRS018035	left_retroauricular_crease	10
smp_SRS018037	right_retroauricular_crease	11
smp_SRS018039	left_antecubital_fossa	13
smp_SRS018041	right_antecubital_fossa	14
smp_SRS018043	anterior_nares	12
smp_SRS018068	stool	0
smp_SRS018076	stool	0
smp_SRS018084	saliva	4
smp_SRS018088	tongue_dorsum	1
smp_SRS018090	hard_palate	6
smp_SRS018092	buccal_mucosa	7
smp_SRS018094	attached_keratinized_gingiva	5
smp_SRS018096	palatine_tonsils	2
smp_SRS018098	throat	3
smp_SRS018100	supragingival_plaque	8
smp_SRS018102	subgingival_plaque	9
smp_SRS018104	left_retroauricular_crease	10
smp_SRS018112	anterior_nares	12
smp_SRS018133	stool	0
smp_SRS018141	saliva	4
smp_SRS018145	tongue_dorsum	1
smp_SRS018147	hard_palate	6
smp_SRS018149	buccal_mucosa	7
smp_SRS018151	attached_keratinized_gingiva	5
smp_SRS018153	palatine_tonsils	2
smp_SRS018155	throat	3
smp_SRS018157	supragingival_plaque	8
smp_SRS018159	subgingival_plaque	9
smp_SRS018161	left_retroauricular_crease	10
smp_SRS018163	right_retroauricular_crease	11
smp_SRS018165	left_antecubital_fossa	13
smp_SRS018167	right_antecubital_fossa	14
smp_SRS018169	anterior_nares	12
smp_SRS018190	stool	0
smp_SRS018198	saliva	4
smp_SRS018202	tongue_dorsum	1
smp_SRS018204	hard_palate	6
smp_SRS018206	attached_keratinized_gingiva	5
smp_SRS018208	buccal_mucosa	7
smp_SRS018210	palatine_tonsils	2
smp_SRS018212	throat	3
smp_SRS018214	supragingival_plaque	8
smp_SRS018216	subgingival_plaque	9
smp_SRS018218	left_retroauricular_crease	10
smp_SRS018220	right_retroauricular_crease	11
